year,program,program_desc,plans,plans_desc,admit_year,nenrolled
2017,2151,Diploma of Languages,ELANG,D Languages,2016,25
2017,2151,Diploma of Languages,ELANG,D Languages,2015,5
2017,2151,Diploma of Languages,ELANG,D Languages,2014,6
2017,2151,Diploma of Languages,ELANG,D Languages,2013,3
2016,2151,Diploma of Languages,ELANG,D Languages,2016,46
2016,2151,Diploma of Languages,ELANG,D Languages,2015,13
2016,2151,Diploma of Languages,ELANG,D Languages,2014,13
2016,2151,Diploma of Languages,ELANG,D Languages,2013,8
2015,2151,Diploma of Languages,ELANG,D Languages,2015,42
2015,2151,Diploma of Languages,ELANG,D Languages,2014,22
2015,2151,Diploma of Languages,ELANG,D Languages,2013,13
2021,2325,UC of Languages,UCLNG,UC of Languages,2020,7
2020,2325,UC of Languages,UCLNG,UC of Languages,2020,13
2017,2501,Diploma Asia-Pacific Studies,EAPST,D Asia-Pacific Studies,2014,1
2017,2501,Diploma Asia-Pacific Studies,EAPST,D Asia-Pacific Studies,2013,1
2016,2501,Diploma Asia-Pacific Studies,EAPST,D Asia-Pacific Studies,2013,5
2016,2501,Diploma Asia-Pacific Studies,EAPST,D Asia-Pacific Studies,2011,1
2015,2501,Diploma Asia-Pacific Studies,EAPST,D Asia-Pacific Studies,2014,1
2015,2501,Diploma Asia-Pacific Studies,EAPST,D Asia-Pacific Studies,2013,2
2015,2501,Diploma Asia-Pacific Studies,EAPST,D Asia-Pacific Studies,2011,2
2022,2600,Diploma of Science,ESCIE,Diploma of Science,2019,1
2021,2600,Diploma of Science,ESCIE,Diploma of Science,2020,2
2021,2600,Diploma of Science,ESCIE,Diploma of Science,2019,2
2020,2600,Diploma of Science,ESCIE,Diploma of Science,2020,3
2020,2600,Diploma of Science,ESCIE,Diploma of Science,2019,3
2019,2600,Diploma of Science,ESCIE,Diploma of Science,2019,19
2019,2600,Diploma of Science,ESCIE,Diploma of Science,2018,4
2018,2600,Diploma of Science,ESCIE,Diploma of Science,2018,22
2015,2650,Associate Degree,2650XBSCI,Science,2012,2
2015,2650,Associate Degree,SADSC,AD Science,2014,5
2017,2650,Associate Degree,SASDE,Associate Degree,2015,1
2016,2650,Associate Degree,SASDE,Associate Degree,2015,1
2016,2700,Associate Degree,SADEN,AD Engineering,2013,2
2016,2700,Associate Degree,SADEN,AD Engineering,2012,1
2015,2700,Associate Degree,SADEN,AD Engineering,2013,5
2015,2700,Associate Degree,SADEN,AD Engineering,2012,2
2015,2700,Associate Degree,SADEN,AD Engineering,2011,1
2015,2700,Associate Degree,SADEN,AD Engineering,2010,1
2022,2701,Diploma of Computing,ECOMP,Diploma of Computing,2019,1
2021,2701,Diploma of Computing,ECOMP,Diploma of Computing,2020,1
2021,2701,Diploma of Computing,ECOMP,Diploma of Computing,2019,3
2020,2701,Diploma of Computing,ECOMP,Diploma of Computing,2020,1
2020,2701,Diploma of Computing,ECOMP,Diploma of Computing,2019,9
2019,2701,Diploma of Computing,ECOMP,Diploma of Computing,2019,21
2019,2701,Diploma of Computing,ECOMP,Diploma of Computing,2018,57
2019,2701,Diploma of Computing,ECOMP,Diploma of Computing,2017,4
2018,2701,Diploma of Computing,ECOMP,Diploma of Computing,2018,100
2018,2701,Diploma of Computing,ECOMP,Diploma of Computing,2017,33
2018,2701,Diploma of Computing,ECOMP,Diploma of Computing,2016,1
2017,2701,Diploma of Computing,ECOMP,Diploma of Computing,2017,58
2017,2701,Diploma of Computing,ECOMP,Diploma of Computing,2016,12
2016,2701,Diploma of Computing,ECOMP,Diploma of Computing,2016,21
2016,2701,Diploma of Computing,ECOMP,Diploma of Computing,2015,2
2015,2701,Diploma of Computing,ECOMP,Diploma of Computing,2015,2
2016,3004,Bachelor of Music,BMUSI,B Music,2009,1
2015,3004,Bachelor of Music,BMUSI,B Music,2009,1
2017,3004,NA,BMUSI,B Music,2009,1
2016,3005,Bachelor of Music,BMUSI,B Music,2011,1
2015,3005,Bachelor of Music,BMUSI,B Music,2011,1
2015,3005,Bachelor of Music,BMUSI,B Music,2010,1
2015,3005,Bachelor of Music,HMUSI,B Music (Honours),2010,1
2016,3012,NA,HVART,B Visual Arts,2008,1
2020,3013,Bachelor of Visual Arts,BVART,B Visual Arts,2011,1
2019,3013,Bachelor of Visual Arts,BVART,B Visual Arts,2011,2
2018,3013,Bachelor of Visual Arts,BVART,B Visual Arts,2011,1
2016,3013,Bachelor of Visual Arts,BVART,B Visual Arts,2011,2
2015,3013,Bachelor of Visual Arts,BVART,B Visual Arts,2011,4
2015,3013,Bachelor of Visual Arts,BVART,B Visual Arts,2010,1
2016,3013,Bachelor of Visual Arts,BVART_HVART,B Visual Arts B Visual Arts,2011,1
2015,3013,Bachelor of Visual Arts,BVART_HVART,B Visual Arts B Visual Arts,2011,2
2018,3013,Bachelor of Visual Arts,HVART,B Visual Arts,2011,1
2016,3013,Bachelor of Visual Arts,HVART,B Visual Arts,2010,1
2015,3013,Bachelor of Visual Arts,HVART,B Visual Arts,2011,7
2015,3013,Bachelor of Visual Arts,HVART,B Visual Arts,2010,1
2015,3014,Bachelor of Design Arts,BDESA,B Design Arts,2009,1
2015,3022,Bachelor of Digital Arts,3022HBDA,Honours,2011,1
2017,3022,Bachelor of Digital Arts,3022XBDA,Bachelor of Digital Arts,2011,1
2016,3022,Bachelor of Digital Arts,3022XBDA,Bachelor of Digital Arts,2012,1
2016,3022,Bachelor of Digital Arts,3022XBDA,Bachelor of Digital Arts,2011,1
2015,3022,Bachelor of Digital Arts,3022XBDA,Bachelor of Digital Arts,2012,2
2015,3022,Bachelor of Digital Arts,3022XBDA,Bachelor of Digital Arts,2011,3
2015,3022,Bachelor of Digital Arts,HVART,B Visual Arts,2012,3
2015,3022,Bachelor of Digital Arts,HVART,B Visual Arts,2011,1
2015,3040,B Professional Music Practice,3040XBPRMS,Professional Music Practice,2011,1
2016,3040,B Professional Music Practice,HMUSI,B Music (Honours),2010,1
2022,3050,Bachelor of Studies,BSTUD,B Studies,2021,215
2021,3050,Bachelor of Studies,BSTUD,B Studies,2021,255
2021,3050,Bachelor of Studies,BSTUD,B Studies,2020,177
2021,3050,Bachelor of Studies,BSTUD,B Studies,2019,1
2020,3050,Bachelor of Studies,BSTUD,B Studies,2020,211
2020,3050,Bachelor of Studies,BSTUD,B Studies,2019,191
2019,3050,Bachelor of Studies,BSTUD,B Studies,2019,219
2019,3050,Bachelor of Studies,BSTUD,B Studies,2018,182
2018,3050,Bachelor of Studies,BSTUD,B Studies,2018,213
2018,3050,Bachelor of Studies,BSTUD,B Studies,2017,178
2018,3050,Bachelor of Studies,BSTUD,B Studies,2016,1
2017,3050,Bachelor of Studies,BSTUD,B Studies,2017,225
2017,3050,Bachelor of Studies,BSTUD,B Studies,2016,166
2016,3050,Bachelor of Studies,BSTUD,B Studies,2016,214
2016,3050,Bachelor of Studies,BSTUD,B Studies,2015,162
2016,3050,Bachelor of Studies,BSTUD,B Studies,2014,1
2015,3050,Bachelor of Studies,BSTUD,B Studies,2015,189
2015,3050,Bachelor of Studies,BSTUD,B Studies,2014,125
2015,3100,Bachelor of Arts,3100XBDEVS,Development Studies,2009,1
2015,3100,Bachelor of Arts,3100XBDEVS,Development Studies,2006,1
2020,3100,Bachelor of Arts,3100XBINTR,International Relations,2011,1
2019,3100,Bachelor of Arts,3100XBINTR,International Relations,2011,1
2018,3100,Bachelor of Arts,3100XBINTR,International Relations,2011,1
2016,3100,Bachelor of Arts,3100XBINTR,International Relations,2007,1
2015,3100,Bachelor of Arts,3100XBINTR,International Relations,2008,1
2015,3100,Bachelor of Arts,3100XBINTR,International Relations,2007,1
2022,3100,Bachelor of Arts,BARTS,B Arts,2011,1
2021,3100,Bachelor of Arts,BARTS,B Arts,2011,1
2020,3100,Bachelor of Arts,BARTS,B Arts,2011,1
2020,3100,Bachelor of Arts,BARTS,B Arts,2010,1
2019,3100,Bachelor of Arts,BARTS,B Arts,2010,2
2019,3100,Bachelor of Arts,BARTS,B Arts,2006,1
2018,3100,Bachelor of Arts,BARTS,B Arts,2011,1
2018,3100,Bachelor of Arts,BARTS,B Arts,2010,4
2018,3100,Bachelor of Arts,BARTS,B Arts,2006,2
2017,3100,Bachelor of Arts,BARTS,B Arts,2011,2
2017,3100,Bachelor of Arts,BARTS,B Arts,2010,3
2017,3100,Bachelor of Arts,BARTS,B Arts,2009,1
2017,3100,Bachelor of Arts,BARTS,B Arts,2007,1
2017,3100,Bachelor of Arts,BARTS,B Arts,2006,2
2016,3100,Bachelor of Arts,BARTS,B Arts,2013,1
2016,3100,Bachelor of Arts,BARTS,B Arts,2011,9
2016,3100,Bachelor of Arts,BARTS,B Arts,2010,8
2016,3100,Bachelor of Arts,BARTS,B Arts,2009,4
2016,3100,Bachelor of Arts,BARTS,B Arts,2008,2
2016,3100,Bachelor of Arts,BARTS,B Arts,2006,1
2015,3100,Bachelor of Arts,BARTS,B Arts,2013,1
2015,3100,Bachelor of Arts,BARTS,B Arts,2011,13
2015,3100,Bachelor of Arts,BARTS,B Arts,2010,14
2015,3100,Bachelor of Arts,BARTS,B Arts,2009,5
2015,3100,Bachelor of Arts,BARTS,B Arts,2008,1
2015,3100,Bachelor of Arts,BARTS,B Arts,2007,2
2015,3100,Bachelor of Arts,BARTS,B Arts,2006,3
2015,3100,Bachelor of Arts,BARTS,B Arts,2000,1
2018,3100,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2011,1
2016,3100,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2011,1
2016,3100,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2009,1
2015,3100,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2011,1
2015,3100,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2009,1
2015,3100,Bachelor of Arts,HAAHC,B Arts(Art Histry & Curatship),2010,1
2016,3100,Bachelor of Arts,HART2_HARTS,B Arts B Arts,2011,1
2015,3100,Bachelor of Arts,HART2_HARTS,B Arts B Arts,2011,1
2016,3100,Bachelor of Arts,HARTS,B Arts,2009,1
2015,3100,Bachelor of Arts,HARTS,B Arts,2011,3
2015,3100,Bachelor of Arts,HARTS,B Arts,2010,8
2015,3100,Bachelor of Arts,HARTS,B Arts,2009,3
2015,3100,Bachelor of Arts,HARTS,B Arts,2002,1
2015,3110,B Archaeological Practice,BAPRC,B Archaeological Practice,2010,1
2016,3111,Bachelor of Arts,3111DMIA_BARTS,B Arts B Arts/ M International Affair,2013,1
2015,3111,Bachelor of Arts,3111DMIA_BARTS,B Arts B Arts/ M International Affair,2013,1
2016,3111,Bachelor of Arts,3111XBARTS_HARTS,B Arts Bachelor of Arts,2012,1
2015,3111,Bachelor of Arts,3111XBARTS_HARTS,B Arts Bachelor of Arts,2012,1
2022,3111,Bachelor of Arts,BARTS,B Arts,2022,146
2022,3111,Bachelor of Arts,BARTS,B Arts,2021,163
2022,3111,Bachelor of Arts,BARTS,B Arts,2020,107
2022,3111,Bachelor of Arts,BARTS,B Arts,2019,92
2022,3111,Bachelor of Arts,BARTS,B Arts,2018,30
2022,3111,Bachelor of Arts,BARTS,B Arts,2017,28
2022,3111,Bachelor of Arts,BARTS,B Arts,2016,7
2022,3111,Bachelor of Arts,BARTS,B Arts,2015,5
2022,3111,Bachelor of Arts,BARTS,B Arts,2014,3
2022,3111,Bachelor of Arts,BARTS,B Arts,2013,1
2022,3111,Bachelor of Arts,BARTS,B Arts,2012,2
2021,3111,Bachelor of Arts,BARTS,B Arts,2021,205
2021,3111,Bachelor of Arts,BARTS,B Arts,2020,170
2021,3111,Bachelor of Arts,BARTS,B Arts,2019,163
2021,3111,Bachelor of Arts,BARTS,B Arts,2018,66
2021,3111,Bachelor of Arts,BARTS,B Arts,2017,44
2021,3111,Bachelor of Arts,BARTS,B Arts,2016,12
2021,3111,Bachelor of Arts,BARTS,B Arts,2015,4
2021,3111,Bachelor of Arts,BARTS,B Arts,2014,3
2021,3111,Bachelor of Arts,BARTS,B Arts,2013,1
2021,3111,Bachelor of Arts,BARTS,B Arts,2012,1
2020,3111,Bachelor of Arts,BARTS,B Arts,2020,225
2020,3111,Bachelor of Arts,BARTS,B Arts,2019,231
2020,3111,Bachelor of Arts,BARTS,B Arts,2018,147
2020,3111,Bachelor of Arts,BARTS,B Arts,2017,79
2020,3111,Bachelor of Arts,BARTS,B Arts,2016,27
2020,3111,Bachelor of Arts,BARTS,B Arts,2015,9
2020,3111,Bachelor of Arts,BARTS,B Arts,2014,7
2020,3111,Bachelor of Arts,BARTS,B Arts,2013,2
2020,3111,Bachelor of Arts,BARTS,B Arts,2012,1
2019,3111,Bachelor of Arts,BARTS,B Arts,2019,270
2019,3111,Bachelor of Arts,BARTS,B Arts,2018,198
2019,3111,Bachelor of Arts,BARTS,B Arts,2017,153
2019,3111,Bachelor of Arts,BARTS,B Arts,2016,78
2019,3111,Bachelor of Arts,BARTS,B Arts,2015,21
2019,3111,Bachelor of Arts,BARTS,B Arts,2014,17
2019,3111,Bachelor of Arts,BARTS,B Arts,2013,7
2019,3111,Bachelor of Arts,BARTS,B Arts,2012,3
2018,3111,Bachelor of Arts,BARTS,B Arts,2018,254
2018,3111,Bachelor of Arts,BARTS,B Arts,2017,223
2018,3111,Bachelor of Arts,BARTS,B Arts,2016,149
2018,3111,Bachelor of Arts,BARTS,B Arts,2015,62
2018,3111,Bachelor of Arts,BARTS,B Arts,2014,37
2018,3111,Bachelor of Arts,BARTS,B Arts,2013,19
2018,3111,Bachelor of Arts,BARTS,B Arts,2012,9
2017,3111,Bachelor of Arts,BARTS,B Arts,2017,266
2017,3111,Bachelor of Arts,BARTS,B Arts,2016,215
2017,3111,Bachelor of Arts,BARTS,B Arts,2015,111
2017,3111,Bachelor of Arts,BARTS,B Arts,2014,62
2017,3111,Bachelor of Arts,BARTS,B Arts,2013,34
2017,3111,Bachelor of Arts,BARTS,B Arts,2012,23
2016,3111,Bachelor of Arts,BARTS,B Arts,2016,256
2016,3111,Bachelor of Arts,BARTS,B Arts,2015,163
2016,3111,Bachelor of Arts,BARTS,B Arts,2014,117
2016,3111,Bachelor of Arts,BARTS,B Arts,2013,71
2016,3111,Bachelor of Arts,BARTS,B Arts,2012,45
2015,3111,Bachelor of Arts,BARTS,B Arts,2015,208
2015,3111,Bachelor of Arts,BARTS,B Arts,2014,177
2015,3111,Bachelor of Arts,BARTS,B Arts,2013,113
2015,3111,Bachelor of Arts,BARTS,B Arts,2012,72
2015,3111,Bachelor of Arts,BARTS,B Arts,2011,1
2018,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2016,1
2018,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2015,1
2018,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2014,1
2017,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2016,1
2017,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2015,1
2017,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2014,1
2016,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2016,1
2016,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2015,2
2016,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2014,2
2015,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2015,1
2015,3111,Bachelor of Arts,BARTS_BARTVMIA,B Arts B Arts/ M International Affair,2014,3
2016,3111,Bachelor of Arts,BARTS_BARTVMIA_HARTS,B Arts B Arts B Arts/ M International Affair,2013,1
2015,3111,Bachelor of Arts,BARTS_BARTVMIA_HARTS,B Arts B Arts B Arts/ M International Affair,2013,1
2019,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2016,1
2018,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2017,2
2018,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2016,2
2017,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2017,2
2017,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2016,3
2017,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2015,2
2017,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2014,1
2017,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2012,2
2016,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2016,2
2016,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2015,3
2016,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2014,4
2016,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2013,4
2016,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2012,7
2015,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2015,3
2015,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2014,4
2015,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2013,4
2015,3111,Bachelor of Arts,BARTS_HARTS,B Arts B Arts,2012,7
2022,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2016,1
2022,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2014,1
2021,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2015,1
2021,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2014,1
2020,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2016,2
2020,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2015,1
2020,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2014,1
2019,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2016,5
2019,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2015,3
2019,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2014,1
2018,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2016,12
2018,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2015,12
2018,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2014,2
2017,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2016,15
2017,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2015,18
2017,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2014,5
2017,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2013,2
2017,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2012,1
2016,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2016,24
2016,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2015,31
2016,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2014,13
2016,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2013,2
2016,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2012,1
2015,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2015,30
2015,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2014,17
2015,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2013,6
2015,3111,Bachelor of Arts,BARTVMIA,B Arts/ M International Affair,2012,1
2018,3111,Bachelor of Arts,BARTVMIA_HARTS,B Arts B Arts/ M International Affair,2014,1
2017,3111,Bachelor of Arts,BARTVMIA_HARTS,B Arts B Arts/ M International Affair,2014,1
2016,3111,Bachelor of Arts,BARTVMIA_HARTS,B Arts B Arts/ M International Affair,2014,1
2016,3111,Bachelor of Arts,BARTVMIA_HARTS,B Arts B Arts/ M International Affair,2013,1
2015,3111,Bachelor of Arts,BARTVMIA_HARTS,B Arts B Arts/ M International Affair,2014,1
2015,3111,Bachelor of Arts,BARTVMIA_HARTS,B Arts B Arts/ M International Affair,2013,1
2015,3111,Bachelor of Arts,HART2,B Arts,2014,1
2022,3111,Bachelor of Arts,HARTS,B Arts,2022,55
2022,3111,Bachelor of Arts,HARTS,B Arts,2021,12
2022,3111,Bachelor of Arts,HARTS,B Arts,2020,1
2022,3111,Bachelor of Arts,HARTS,B Arts,2019,2
2021,3111,Bachelor of Arts,HARTS,B Arts,2021,58
2021,3111,Bachelor of Arts,HARTS,B Arts,2020,9
2021,3111,Bachelor of Arts,HARTS,B Arts,2019,2
2020,3111,Bachelor of Arts,HARTS,B Arts,2020,43
2020,3111,Bachelor of Arts,HARTS,B Arts,2019,8
2020,3111,Bachelor of Arts,HARTS,B Arts,2018,2
2019,3111,Bachelor of Arts,HARTS,B Arts,2019,61
2019,3111,Bachelor of Arts,HARTS,B Arts,2018,11
2018,3111,Bachelor of Arts,HARTS,B Arts,2018,22
2018,3111,Bachelor of Arts,HARTS,B Arts,2017,2
2017,3111,Bachelor of Arts,HARTS,B Arts,2017,15
2017,3111,Bachelor of Arts,HARTS,B Arts,2016,3
2017,3111,Bachelor of Arts,HARTS,B Arts,2014,2
2017,3111,Bachelor of Arts,HARTS,B Arts,2013,2
2017,3111,Bachelor of Arts,HARTS,B Arts,2012,2
2016,3111,Bachelor of Arts,HARTS,B Arts,2016,12
2016,3111,Bachelor of Arts,HARTS,B Arts,2015,3
2016,3111,Bachelor of Arts,HARTS,B Arts,2014,2
2016,3111,Bachelor of Arts,HARTS,B Arts,2013,3
2016,3111,Bachelor of Arts,HARTS,B Arts,2012,6
2015,3111,Bachelor of Arts,HARTS,B Arts,2015,12
2015,3111,Bachelor of Arts,HARTS,B Arts,2014,7
2015,3111,Bachelor of Arts,HARTS,B Arts,2013,10
2015,3111,Bachelor of Arts,HARTS,B Arts,2012,23
2022,3112,B of Archaeological Practice,BAPRC,B Archaeological Practice,2022,6
2022,3112,B of Archaeological Practice,BAPRC,B Archaeological Practice,2021,13
2022,3112,B of Archaeological Practice,BAPRC,B Archaeological Practice,2020,3
2022,3112,B of Archaeological Practice,BAPRC,B Archaeological Practice,2019,2
2022,3112,B of Archaeological Practice,BAPRC,B Archaeological Practice,2018,2
2022,3112,B of Archaeological Practice,BAPRC,B Archaeological Practice,2016,1
